position	pc_adapters	sample	adapter	read_pair	stage
72	0.301633441644264	AP-DNA-1	polyg	2	raw_concat
74	0.3045701171212805	AP-DNA-1	polyg	2	raw_concat
76	0.30759735087291873	AP-DNA-1	polyg	2	raw_concat
78	0.31058900815952695	AP-DNA-1	polyg	2	raw_concat
80	0.31397362367351134	AP-DNA-1	polyg	2	raw_concat
82	0.31774796319077814	AP-DNA-1	polyg	2	raw_concat
84	0.32244567368677646	AP-DNA-1	polyg	2	raw_concat
86	0.328770198901871	AP-DNA-1	polyg	2	raw_concat
88	0.3355620694984951	AP-DNA-1	polyg	2	raw_concat
90	0.34191570273043226	AP-DNA-1	polyg	2	raw_concat
92	0.34796370178552133	AP-DNA-1	polyg	2	raw_concat
94	0.3556385155597066	AP-DNA-1	polyg	2	raw_concat
96	0.36485282000245994	AP-DNA-1	polyg	2	raw_concat
98	0.37567129959565404	AP-DNA-1	polyg	2	raw_concat
100	0.38568122316544057	AP-DNA-1	polyg	2	raw_concat
102	0.39555045798715416	AP-DNA-1	polyg	2	raw_concat
104	0.4096160985703533	AP-DNA-1	polyg	2	raw_concat
106	0.4298364676037314	AP-DNA-1	polyg	2	raw_concat
108	0.45665465378811565	AP-DNA-1	polyg	2	raw_concat
110	0.49195782688213974	AP-DNA-1	polyg	2	raw_concat
112	0.5362198007155203	AP-DNA-1	polyg	2	raw_concat
114	0.5911999931951926	AP-DNA-1	polyg	2	raw_concat
116	0.6616381597303718	AP-DNA-1	polyg	2	raw_concat
118	0.74679204589157	AP-DNA-1	polyg	2	raw_concat
120	0.8471419339566912	AP-DNA-1	polyg	2	raw_concat
122	0.956539563923744	AP-DNA-1	polyg	2	raw_concat
124	1.0802809777460478	AP-DNA-1	polyg	2	raw_concat
126	1.220791843493826	AP-DNA-1	polyg	2	raw_concat
128	1.3776921398360773	AP-DNA-1	polyg	2	raw_concat
130	1.5542516673314615	AP-DNA-1	polyg	2	raw_concat
132	1.7428101662142148	AP-DNA-1	polyg	2	raw_concat
134	1.9400477054522258	AP-DNA-1	polyg	2	raw_concat
136	2.149824331501242	AP-DNA-1	polyg	2	raw_concat
138	2.3850882605201145	AP-DNA-1	polyg	2	raw_concat
1	9.661025747393748e-4	AP-DNA-2	illumina_universal_adapter	1	raw_concat
2	0.0010470197954662768	AP-DNA-2	illumina_universal_adapter	1	raw_concat
3	0.001147553312126973	AP-DNA-2	illumina_universal_adapter	1	raw_concat
4	0.0012946755316304312	AP-DNA-2	illumina_universal_adapter	1	raw_concat
5	0.001481030343001478	AP-DNA-2	illumina_universal_adapter	1	raw_concat
6	0.0016404127474635578	AP-DNA-2	illumina_universal_adapter	1	raw_concat
7	0.001804699225909086	AP-DNA-2	illumina_universal_adapter	1	raw_concat
8	0.0020597110730484133	AP-DNA-2	illumina_universal_adapter	1	raw_concat
9	0.0022264495884856657	AP-DNA-2	illumina_universal_adapter	1	raw_concat
10	0.0025157899535091337	AP-DNA-2	illumina_universal_adapter	1	raw_concat
12	0.002952252538036059	AP-DNA-2	illumina_universal_adapter	1	raw_concat
14	0.004021340666427855	AP-DNA-2	illumina_universal_adapter	1	raw_concat
16	0.006736971634762518	AP-DNA-2	illumina_universal_adapter	1	raw_concat
18	0.009966304352863425	AP-DNA-2	illumina_universal_adapter	1	raw_concat
20	0.012428149492554622	AP-DNA-2	illumina_universal_adapter	1	raw_concat
22	0.01650343497280041	AP-DNA-2	illumina_universal_adapter	1	raw_concat
24	0.02491146981742304	AP-DNA-2	illumina_universal_adapter	1	raw_concat
26	0.04018766027586544	AP-DNA-2	illumina_universal_adapter	1	raw_concat
28	0.06274762661822489	AP-DNA-2	illumina_universal_adapter	1	raw_concat
30	0.09364697076943866	AP-DNA-2	illumina_universal_adapter	1	raw_concat
32	0.1342097927050379	AP-DNA-2	illumina_universal_adapter	1	raw_concat
34	0.1868795472872759	AP-DNA-2	illumina_universal_adapter	1	raw_concat
36	0.25524601667203706	AP-DNA-2	illumina_universal_adapter	1	raw_concat
38	0.342575314132298	AP-DNA-2	illumina_universal_adapter	1	raw_concat
40	0.44467936048619383	AP-DNA-2	illumina_universal_adapter	1	raw_concat
42	0.5563009884234675	AP-DNA-2	illumina_universal_adapter	1	raw_concat
44	0.6824349972962613	AP-DNA-2	illumina_universal_adapter	1	raw_concat
46	0.8264186094503123	AP-DNA-2	illumina_universal_adapter	1	raw_concat
48	0.9940214679271477	AP-DNA-2	illumina_universal_adapter	1	raw_concat
50	1.187132867228891	AP-DNA-2	illumina_universal_adapter	1	raw_concat
52	1.3858116165203442	AP-DNA-2	illumina_universal_adapter	1	raw_concat
54	1.5962773076310162	AP-DNA-2	illumina_universal_adapter	1	raw_concat
56	1.8263445824535323	AP-DNA-2	illumina_universal_adapter	1	raw_concat
58	2.0868073078254628	AP-DNA-2	illumina_universal_adapter	1	raw_concat
60	2.3792470476064698	AP-DNA-2	illumina_universal_adapter	1	raw_concat
62	2.677672209684276	AP-DNA-2	illumina_universal_adapter	1	raw_concat
64	2.9908046896384444	AP-DNA-2	illumina_universal_adapter	1	raw_concat
66	3.3298686867985934	AP-DNA-2	illumina_universal_adapter	1	raw_concat
68	3.710460382450585	AP-DNA-2	illumina_universal_adapter	1	raw_concat
70	4.144750462202843	AP-DNA-2	illumina_universal_adapter	1	raw_concat
72	4.58038303220807	AP-DNA-2	illumina_universal_adapter	1	raw_concat
74	5.026205041932407	AP-DNA-2	illumina_universal_adapter	1	raw_concat
76	5.503617870239625	AP-DNA-2	illumina_universal_adapter	1	raw_concat
78	6.02982500866366	AP-DNA-2	illumina_universal_adapter	1	raw_concat
80	6.630323963862958	AP-DNA-2	illumina_universal_adapter	1	raw_concat
82	7.236908874875715	AP-DNA-2	illumina_universal_adapter	1	raw_concat
84	7.838452397833487	AP-DNA-2	illumina_universal_adapter	1	raw_concat
86	8.465660165965144	AP-DNA-2	illumina_universal_adapter	1	raw_concat
88	9.134969409244704	AP-DNA-2	illumina_universal_adapter	1	raw_concat
90	9.875463738431014	AP-DNA-2	illumina_universal_adapter	1	raw_concat
92	10.649709130789912	AP-DNA-2	illumina_universal_adapter	1	raw_concat
94	11.41111075338616	AP-DNA-2	illumina_universal_adapter	1	raw_concat
96	12.185168564915191	AP-DNA-2	illumina_universal_adapter	1	raw_concat
98	12.995223505501231	AP-DNA-2	illumina_universal_adapter	1	raw_concat
100	13.86011089729621	AP-DNA-2	illumina_universal_adapter	1	raw_concat
102	14.738257679123938	AP-DNA-2	illumina_universal_adapter	1	raw_concat
104	15.60568905929783	AP-DNA-2	illumina_universal_adapter	1	raw_concat
106	16.47189196893887	AP-DNA-2	illumina_universal_adapter	1	raw_concat
108	17.35489133197322	AP-DNA-2	illumina_universal_adapter	1	raw_concat
110	18.276279786150006	AP-DNA-2	illumina_universal_adapter	1	raw_concat
112	19.21691673071183	AP-DNA-2	illumina_universal_adapter	1	raw_concat
114	20.125982472986706	AP-DNA-2	illumina_universal_adapter	1	raw_concat
116	21.01856071852923	AP-DNA-2	illumina_universal_adapter	1	raw_concat
118	21.910516146675853	AP-DNA-2	illumina_universal_adapter	1	raw_concat
120	22.819673840337916	AP-DNA-2	illumina_universal_adapter	1	raw_concat
122	23.738815002611787	AP-DNA-2	illumina_universal_adapter	1	raw_concat
124	24.634540437633184	AP-DNA-2	illumina_universal_adapter	1	raw_concat
126	25.490832213753677	AP-DNA-2	illumina_universal_adapter	1	raw_concat
128	26.327797034305394	AP-DNA-2	illumina_universal_adapter	1	raw_concat
130	27.15960154300803	AP-DNA-2	illumina_universal_adapter	1	raw_concat
132	27.990343093674753	AP-DNA-2	illumina_universal_adapter	1	raw_concat
134	28.812406885427762	AP-DNA-2	illumina_universal_adapter	1	raw_concat
136	29.60030276771959	AP-DNA-2	illumina_universal_adapter	1	raw_concat
138	30.35825192223149	AP-DNA-2	illumina_universal_adapter	1	raw_concat
1	0.003349482530695396	AP-DNA-2	polya	1	raw_concat
2	0.013348889382947099	AP-DNA-2	polya	1	raw_concat
3	0.02068047998820276	AP-DNA-2	polya	1	raw_concat
4	0.02982903000432613	AP-DNA-2	polya	1	raw_concat
5	0.037933012261974944	AP-DNA-2	polya	1	raw_concat
6	0.0470496857972059	AP-DNA-2	polya	1	raw_concat
7	0.054709849359352615	AP-DNA-2	polya	1	raw_concat
8	0.06323803401656974	AP-DNA-2	polya	1	raw_concat
9	0.07070448665637023	AP-DNA-2	polya	1	raw_concat
10	0.08450945491977804	AP-DNA-2	polya	1	raw_concat
12	0.10360224095583934	AP-DNA-2	polya	1	raw_concat
14	0.12228798885127437	AP-DNA-2	polya	1	raw_concat
16	0.13879264984257064	AP-DNA-2	polya	1	raw_concat
18	0.15545424120133727	AP-DNA-2	polya	1	raw_concat
20	0.1720606617277901	AP-DNA-2	polya	1	raw_concat
22	0.18949954881293335	AP-DNA-2	polya	1	raw_concat
24	0.2054377892591413	AP-DNA-2	polya	1	raw_concat
26	0.22050433055479127	AP-DNA-2	polya	1	raw_concat
28	0.23435588752104186	AP-DNA-2	polya	1	raw_concat
30	0.2494236548351877	AP-DNA-2	polya	1	raw_concat
32	0.26433081372637557	AP-DNA-2	polya	1	raw_concat
34	0.27845209476171584	AP-DNA-2	polya	1	raw_concat
36	0.29290194875394715	AP-DNA-2	polya	1	raw_concat
38	0.3066259997966281	AP-DNA-2	polya	1	raw_concat
40	0.3204469063004821	AP-DNA-2	polya	1	raw_concat
42	0.33549750935568584	AP-DNA-2	polya	1	raw_concat
44	0.3505419823184103	AP-DNA-2	polya	1	raw_concat
46	0.3643494026188099	AP-DNA-2	polya	1	raw_concat
48	0.3765176361902417	AP-DNA-2	polya	1	raw_concat
50	0.3902478173254019	AP-DNA-2	polya	1	raw_concat
52	0.4056171851895298	AP-DNA-2	polya	1	raw_concat
54	0.4201651206614301	AP-DNA-2	polya	1	raw_concat
56	0.4347130561333304	AP-DNA-2	polya	1	raw_concat
58	0.4478903029268568	AP-DNA-2	polya	1	raw_concat
60	0.46245908071318675	AP-DNA-2	polya	1	raw_concat
62	0.4761083446276201	AP-DNA-2	polya	1	raw_concat
64	0.4896104863225499	AP-DNA-2	polya	1	raw_concat
66	0.5153728129761013	AP-DNA-2	polya	1	raw_concat
68	0.5308304541719313	AP-DNA-2	polya	1	raw_concat
70	0.5441634053144322	AP-DNA-2	polya	1	raw_concat
72	0.5571126126677282	AP-DNA-2	polya	1	raw_concat
74	0.5699502523379008	AP-DNA-2	polya	1	raw_concat
76	0.5824740312731327	AP-DNA-2	polya	1	raw_concat
78	0.5939507904128982	AP-DNA-2	polya	1	raw_concat
80	0.6057696087130093	AP-DNA-2	polya	1	raw_concat
82	0.617886349507615	AP-DNA-2	polya	1	raw_concat
84	0.6297186540111807	AP-DNA-2	polya	1	raw_concat
86	0.6419641267478517	AP-DNA-2	polya	1	raw_concat
88	0.653008101358578	AP-DNA-2	polya	1	raw_concat
90	0.6652928066871169	AP-DNA-2	polya	1	raw_concat
92	0.679904495120802	AP-DNA-2	polya	1	raw_concat
94	0.6956379904782009	AP-DNA-2	polya	1	raw_concat
96	0.7109742558429406	AP-DNA-2	polya	1	raw_concat
98	0.727664045627112	AP-DNA-2	polya	1	raw_concat
100	0.7460347067691104	AP-DNA-2	polya	1	raw_concat
102	0.7671160948054602	AP-DNA-2	polya	1	raw_concat
104	0.7918215935155783	AP-DNA-2	polya	1	raw_concat
106	0.819414365783452	AP-DNA-2	polya	1	raw_concat
108	0.8491710606965222	AP-DNA-2	polya	1	raw_concat
110	0.8817083655582079	AP-DNA-2	polya	1	raw_concat
112	0.9179960609987358	AP-DNA-2	polya	1	raw_concat
114	0.9586042456186818	AP-DNA-2	polya	1	raw_concat
116	1.0050875108707995	AP-DNA-2	polya	1	raw_concat
118	1.0527906645262999	AP-DNA-2	polya	1	raw_concat
120	1.1013986198317465	AP-DNA-2	polya	1	raw_concat
122	1.153528926275805	AP-DNA-2	polya	1	raw_concat
124	1.210417410502305	AP-DNA-2	polya	1	raw_concat
126	1.2721744141758733	AP-DNA-2	polya	1	raw_concat
128	1.3337462890565663	AP-DNA-2	polya	1	raw_concat
130	1.3946193333946177	AP-DNA-2	polya	1	raw_concat
132	1.4577261834321305	AP-DNA-2	polya	1	raw_concat
134	1.5222306945549258	AP-DNA-2	polya	1	raw_concat
136	1.5916907724379958	AP-DNA-2	polya	1	raw_concat
138	1.655592082460827	AP-DNA-2	polya	1	raw_concat
1	0.0059976824817576414	AP-DNA-2	polyg	1	raw_concat
2	0.008268268736094346	AP-DNA-2	polyg	1	raw_concat
3	0.008839593355166108	AP-DNA-2	polyg	1	raw_concat
4	0.009589916674633743	AP-DNA-2	polyg	1	raw_concat
5	0.014172773812166464	AP-DNA-2	polyg	1	raw_concat
6	0.022085497184460786	AP-DNA-2	polyg	1	raw_concat
7	0.02230372847672425	AP-DNA-2	polyg	1	raw_concat
8	0.02249743939907047	AP-DNA-2	polyg	1	raw_concat
9	0.022705862543367032	AP-DNA-2	polyg	1	raw_concat
10	0.02301359318582843	AP-DNA-2	polyg	1	raw_concat
12	0.023533425028073984	AP-DNA-2	polyg	1	raw_concat
14	0.024045900759344364	AP-DNA-2	polyg	1	raw_concat
16	0.024613547322928538	AP-DNA-2	polyg	1	raw_concat
18	0.02513460518366995	AP-DNA-2	polyg	1	raw_concat
20	0.02564585489644447	AP-DNA-2	polyg	1	raw_concat
22	0.02621472747852451	AP-DNA-2	polyg	1	raw_concat
24	0.026843674966901793	AP-DNA-2	polyg	1	raw_concat
26	0.02757683402742736	AP-DNA-2	polyg	1	raw_concat
28	0.028379876142217066	AP-DNA-2	polyg	1	raw_concat
30	0.02931655427305575	AP-DNA-2	polyg	1	raw_concat
32	0.03028388286629099	AP-DNA-2	polyg	1	raw_concat
34	0.0312843139589145	AP-DNA-2	polyg	1	raw_concat
36	0.03233010773588492	AP-DNA-2	polyg	1	raw_concat
38	0.03349237326996224	AP-DNA-2	polyg	1	raw_concat
40	0.0346693510259899	AP-DNA-2	polyg	1	raw_concat
42	0.036133217110049305	AP-DNA-2	polyg	1	raw_concat
44	0.03892486122512742	AP-DNA-2	polyg	1	raw_concat
46	0.04159267747212347	AP-DNA-2	polyg	1	raw_concat
48	0.04307125577813322	AP-DNA-2	polyg	1	raw_concat
50	0.04549509434445269	AP-DNA-2	polyg	1	raw_concat
52	0.04842527854956323	AP-DNA-2	polyg	1	raw_concat
54	0.05081233656100684	AP-DNA-2	polyg	1	raw_concat
56	0.05258393328752765	AP-DNA-2	polyg	1	raw_concat
58	0.05427829084880914	AP-DNA-2	polyg	1	raw_concat
60	0.05603027127939615	AP-DNA-2	polyg	1	raw_concat
62	0.05797596263232939	AP-DNA-2	polyg	1	raw_concat
64	0.060119042963096427	AP-DNA-2	polyg	1	raw_concat
66	0.0621701719066738	AP-DNA-2	polyg	1	raw_concat
68	0.06455968195510914	AP-DNA-2	polyg	1	raw_concat
70	0.06705095153870103	AP-DNA-2	polyg	1	raw_concat
72	0.06977884269199432	AP-DNA-2	polyg	1	raw_concat
74	0.07436047381103117	AP-DNA-2	polyg	1	raw_concat
76	0.10775721763831617	AP-DNA-2	polyg	1	raw_concat
78	0.1732854542051564	AP-DNA-2	polyg	1	raw_concat
80	0.1935012731834274	AP-DNA-2	polyg	1	raw_concat
82	0.2026228507926418	AP-DNA-2	polyg	1	raw_concat
84	0.2101665425976816	AP-DNA-2	polyg	1	raw_concat
86	0.21792233560250557	AP-DNA-2	polyg	1	raw_concat
88	0.22561314962704887	AP-DNA-2	polyg	1	raw_concat
90	0.234105779747886	AP-DNA-2	polyg	1	raw_concat
92	0.24378887382820524	AP-DNA-2	polyg	1	raw_concat
94	0.2556812532380681	AP-DNA-2	polyg	1	raw_concat
96	0.26861697438790966	AP-DNA-2	polyg	1	raw_concat
98	0.28205904117654224	AP-DNA-2	polyg	1	raw_concat
100	0.2982768138398068	AP-DNA-2	polyg	1	raw_concat
102	0.3201820863053758	AP-DNA-2	polyg	1	raw_concat
104	0.3492840873416557	AP-DNA-2	polyg	1	raw_concat
106	0.3862044083260485	AP-DNA-2	polyg	1	raw_concat
108	0.4324633121934234	AP-DNA-2	polyg	1	raw_concat
110	0.48860269911895127	AP-DNA-2	polyg	1	raw_concat
112	0.5585225339379697	AP-DNA-2	polyg	1	raw_concat
114	0.6439147221747685	AP-DNA-2	polyg	1	raw_concat
116	0.7488067345882548	AP-DNA-2	polyg	1	raw_concat
118	0.8679377258126841	AP-DNA-2	polyg	1	raw_concat
120	0.9993203198662639	AP-DNA-2	polyg	1	raw_concat
122	1.1490429245994456	AP-DNA-2	polyg	1	raw_concat
124	1.3197132813529282	AP-DNA-2	polyg	1	raw_concat
126	1.5144123746068128	AP-DNA-2	polyg	1	raw_concat
128	1.731395580041488	AP-DNA-2	polyg	1	raw_concat
130	1.9668597882827892	AP-DNA-2	polyg	1	raw_concat
132	2.220672589333163	AP-DNA-2	polyg	1	raw_concat
134	2.501093669799234	AP-DNA-2	polyg	1	raw_concat
136	2.8127058868185335	AP-DNA-2	polyg	1	raw_concat
138	3.155061743640072	AP-DNA-2	polyg	1	raw_concat
1	9.562944267724776e-4	AP-DNA-2	illumina_universal_adapter	2	raw_concat
2	0.0010372116474993795	AP-DNA-2	illumina_universal_adapter	2	raw_concat
3	0.001145101275135249	AP-DNA-2	illumina_universal_adapter	2	raw_concat
4	0.0012897714576469827	AP-DNA-2	illumina_universal_adapter	2	raw_concat
5	0.0014761262690180296	AP-DNA-2	illumina_universal_adapter	2	raw_concat
6	0.001635508673480109	AP-DNA-2	illumina_universal_adapter	2	raw_concat
7	0.0018071512629008102	AP-DNA-2	illumina_universal_adapter	2	raw_concat
8	0.002047450888089792	AP-DNA-2	illumina_universal_adapter	2	raw_concat
9	0.0022215455145022174	AP-DNA-2	illumina_universal_adapter	2	raw_concat
10	0.0025047557870463743	AP-DNA-2	illumina_universal_adapter	2	raw_concat
12	0.0029314102236064027	AP-DNA-2	illumina_universal_adapter	2	raw_concat
14	0.003999272333502336	AP-DNA-2	illumina_universal_adapter	2	raw_concat
16	0.006665862562002514	AP-DNA-2	illumina_universal_adapter	2	raw_concat
18	0.009833894355310312	AP-DNA-2	illumina_universal_adapter	2	raw_concat
20	0.012265089032604957	AP-DNA-2	illumina_universal_adapter	2	raw_concat
22	0.016344052568338333	AP-DNA-2	illumina_universal_adapter	2	raw_concat
24	0.024847716855638212	AP-DNA-2	illumina_universal_adapter	2	raw_concat
26	0.040112873147617856	AP-DNA-2	illumina_universal_adapter	2	raw_concat
28	0.06286042031984419	AP-DNA-2	illumina_universal_adapter	2	raw_concat
30	0.09395837946738765	AP-DNA-2	illumina_universal_adapter	2	raw_concat
32	0.13436427103551657	AP-DNA-2	illumina_universal_adapter	2	raw_concat
34	0.18703157358076283	AP-DNA-2	illumina_universal_adapter	2	raw_concat
36	0.2556456987016881	AP-DNA-2	illumina_universal_adapter	2	raw_concat
38	0.34321529578713805	AP-DNA-2	illumina_universal_adapter	2	raw_concat
40	0.4454505261200911	AP-DNA-2	illumina_universal_adapter	2	raw_concat
42	0.5568710870240434	AP-DNA-2	illumina_universal_adapter	2	raw_concat
44	0.6825735373862938	AP-DNA-2	illumina_universal_adapter	2	raw_concat
46	0.8262567750088585	AP-DNA-2	illumina_universal_adapter	2	raw_concat
48	0.9936879908962732	AP-DNA-2	illumina_universal_adapter	2	raw_concat
50	1.1864892075185633	AP-DNA-2	illumina_universal_adapter	2	raw_concat
52	1.3844004692316068	AP-DNA-2	illumina_universal_adapter	2	raw_concat
54	1.593344671388914	AP-DNA-2	illumina_universal_adapter	2	raw_concat
56	1.822255810769832	AP-DNA-2	illumina_universal_adapter	2	raw_concat
58	2.0811676227444966	AP-DNA-2	illumina_universal_adapter	2	raw_concat
60	2.3714311796953487	AP-DNA-2	illumina_universal_adapter	2	raw_concat
62	2.667023013029217	AP-DNA-2	illumina_universal_adapter	2	raw_concat
64	2.978169343020089	AP-DNA-2	illumina_universal_adapter	2	raw_concat
66	3.315151560774264	AP-DNA-2	illumina_universal_adapter	2	raw_concat
68	3.6926867923160716	AP-DNA-2	illumina_universal_adapter	2	raw_concat
70	4.124815401460124	AP-DNA-2	illumina_universal_adapter	2	raw_concat
72	4.557288521801515	AP-DNA-2	illumina_universal_adapter	2	raw_concat
74	4.9986576323488805	AP-DNA-2	illumina_universal_adapter	2	raw_concat
76	5.471797786198018	AP-DNA-2	illumina_universal_adapter	2	raw_concat
78	5.994256986080202	AP-DNA-2	illumina_universal_adapter	2	raw_concat
80	6.590789771445387	AP-DNA-2	illumina_universal_adapter	2	raw_concat
82	7.192898488929751	AP-DNA-2	illumina_universal_adapter	2	raw_concat
84	7.787570178218217	AP-DNA-2	illumina_universal_adapter	2	raw_concat
86	8.40876677766466	AP-DNA-2	illumina_universal_adapter	2	raw_concat
88	9.0710300926485	AP-DNA-2	illumina_universal_adapter	2	raw_concat
90	9.803332166245461	AP-DNA-2	illumina_universal_adapter	2	raw_concat
92	10.568360351552467	AP-DNA-2	illumina_universal_adapter	2	raw_concat
94	11.320031065347056	AP-DNA-2	illumina_universal_adapter	2	raw_concat
96	12.084053915487456	AP-DNA-2	illumina_universal_adapter	2	raw_concat
98	12.883630075989362	AP-DNA-2	illumina_universal_adapter	2	raw_concat
100	13.740143761457603	AP-DNA-2	illumina_universal_adapter	2	raw_concat
102	14.610751755554276	AP-DNA-2	illumina_universal_adapter	2	raw_concat
104	15.469922223103048	AP-DNA-2	illumina_universal_adapter	2	raw_concat
106	16.32607300709651	AP-DNA-2	illumina_universal_adapter	2	raw_concat
108	17.19811053875936	AP-DNA-2	illumina_universal_adapter	2	raw_concat
110	18.10634871854953	AP-DNA-2	illumina_universal_adapter	2	raw_concat
112	19.032442631713437	AP-DNA-2	illumina_universal_adapter	2	raw_concat
114	19.92414550004991	AP-DNA-2	illumina_universal_adapter	2	raw_concat
116	20.797405372153133	AP-DNA-2	illumina_universal_adapter	2	raw_concat
118	21.664307112336814	AP-DNA-2	illumina_universal_adapter	2	raw_concat
120	22.54662603510596	AP-DNA-2	illumina_universal_adapter	2	raw_concat
122	23.432368001515556	AP-DNA-2	illumina_universal_adapter	2	raw_concat
124	24.291379086659866	AP-DNA-2	illumina_universal_adapter	2	raw_concat
126	25.108824466738966	AP-DNA-2	illumina_universal_adapter	2	raw_concat
128	25.90160112866282	AP-DNA-2	illumina_universal_adapter	2	raw_concat
130	26.686449128973933	AP-DNA-2	illumina_universal_adapter	2	raw_concat
132	27.47102127512348	AP-DNA-2	illumina_universal_adapter	2	raw_concat
134	28.246546630792057	AP-DNA-2	illumina_universal_adapter	2	raw_concat
136	28.984400116138282	AP-DNA-2	illumina_universal_adapter	2	raw_concat
138	29.69145479084995	AP-DNA-2	illumina_universal_adapter	2	raw_concat
1	0.0031091829055064145	AP-DNA-2	polya	2	raw_concat
2	0.017019588759558377	AP-DNA-2	polya	2	raw_concat
3	0.026555560620374185	AP-DNA-2	polya	2	raw_concat
4	0.03740092023477077	AP-DNA-2	polya	2	raw_concat
5	0.04725565690451074	AP-DNA-2	polya	2	raw_concat
6	0.057539500047802464	AP-DNA-2	polya	2	raw_concat
7	0.06637664136597685	AP-DNA-2	polya	2	raw_concat
8	0.07580717563614851	AP-DNA-2	polya	2	raw_concat
9	0.08390380178282215	AP-DNA-2	polya	2	raw_concat
10	0.09774922865659343	AP-DNA-2	polya	2	raw_concat
12	0.11754084523529612	AP-DNA-2	polya	2	raw_concat
14	0.13770149338125331	AP-DNA-2	polya	2	raw_concat
16	0.1557742320287573	AP-DNA-2	polya	2	raw_concat
18	0.17426749502034197	AP-DNA-2	polya	2	raw_concat
20	0.1926455122733156	AP-DNA-2	polya	2	raw_concat
22	0.21209139163618518	AP-DNA-2	polya	2	raw_concat
24	0.23053316185094366	AP-DNA-2	polya	2	raw_concat
26	0.24869785188563728	AP-DNA-2	polya	2	raw_concat
28	0.26534840907794116	AP-DNA-2	polya	2	raw_concat
30	0.2837472686453445	AP-DNA-2	polya	2	raw_concat
32	0.301254812766256	AP-DNA-2	polya	2	raw_concat
34	0.31746155126305775	AP-DNA-2	polya	2	raw_concat
36	0.3338914251261064	AP-DNA-2	polya	2	raw_concat
38	0.35008958149343716	AP-DNA-2	polya	2	raw_concat
40	0.3660928009199258	AP-DNA-2	polya	2	raw_concat
42	0.383301196527847	AP-DNA-2	polya	2	raw_concat
44	0.40091663027639435	AP-DNA-2	polya	2	raw_concat
46	0.41758925580162376	AP-DNA-2	polya	2	raw_concat
48	0.4323480664548123	AP-DNA-2	polya	2	raw_concat
50	0.44867985883819206	AP-DNA-2	polya	2	raw_concat
52	0.46709097859055393	AP-DNA-2	polya	2	raw_concat
54	0.48482411011470405	AP-DNA-2	polya	2	raw_concat
56	0.5024542560852018	AP-DNA-2	polya	2	raw_concat
58	0.5185298106029463	AP-DNA-2	polya	2	raw_concat
60	0.5355861799173807	AP-DNA-2	polya	2	raw_concat
62	0.5531856754254818	AP-DNA-2	polya	2	raw_concat
64	0.5694390026251264	AP-DNA-2	polya	2	raw_concat
66	0.5865542208273619	AP-DNA-2	polya	2	raw_concat
68	0.60412796994705	AP-DNA-2	polya	2	raw_concat
70	0.626566560458319	AP-DNA-2	polya	2	raw_concat
72	0.6494379354986275	AP-DNA-2	polya	2	raw_concat
74	0.6668731445282832	AP-DNA-2	polya	2	raw_concat
76	0.6826017358116987	AP-DNA-2	polya	2	raw_concat
78	0.6963858617606768	AP-DNA-2	polya	2	raw_concat
80	0.7105365672399178	AP-DNA-2	polya	2	raw_concat
82	0.7254388220571222	AP-DNA-2	polya	2	raw_concat
84	0.7396250820727432	AP-DNA-2	polya	2	raw_concat
86	0.7539229097714876	AP-DNA-2	polya	2	raw_concat
88	0.7665790987042725	AP-DNA-2	polya	2	raw_concat
90	0.7796116753152872	AP-DNA-2	polya	2	raw_concat
92	0.7940100365306924	AP-DNA-2	polya	2	raw_concat
94	0.8095118143923734	AP-DNA-2	polya	2	raw_concat
96	0.8236576157976309	AP-DNA-2	polya	2	raw_concat
98	0.8368973895344463	AP-DNA-2	polya	2	raw_concat
100	0.850097930679394	AP-DNA-2	polya	2	raw_concat
102	0.8632482050660114	AP-DNA-2	polya	2	raw_concat
104	0.8767098881505778	AP-DNA-2	polya	2	raw_concat
106	0.889916559388005	AP-DNA-2	polya	2	raw_concat
108	0.9034321872863893	AP-DNA-2	polya	2	raw_concat
110	0.9159142815927619	AP-DNA-2	polya	2	raw_concat
112	0.9289885428326359	AP-DNA-2	polya	2	raw_concat
114	0.9416005950995697	AP-DNA-2	polya	2	raw_concat
116	0.9541403122752479	AP-DNA-2	polya	2	raw_concat
118	0.9663293881611092	AP-DNA-2	polya	2	raw_concat
120	0.9784068963638475	AP-DNA-2	polya	2	raw_concat
122	0.9907406424322206	AP-DNA-2	polya	2	raw_concat
124	1.0030621283156351	AP-DNA-2	polya	2	raw_concat
126	1.0154584013272974	AP-DNA-2	polya	2	raw_concat
128	1.028419868865552	AP-DNA-2	polya	2	raw_concat
130	1.0416559645468797	AP-DNA-2	polya	2	raw_concat
132	1.0551164216129505	AP-DNA-2	polya	2	raw_concat
134	1.0681735185938823	AP-DNA-2	polya	2	raw_concat
136	1.0813605735353757	AP-DNA-2	polya	2	raw_concat
138	1.095194966242684	AP-DNA-2	polya	2	raw_concat
1	0.23940953576098564	AP-DNA-2	polyg	2	raw_concat
2	0.2415256436848437	AP-DNA-2	polyg	2	raw_concat
3	0.2433401510587197	AP-DNA-2	polyg	2	raw_concat
4	0.24465199084929218	AP-DNA-2	polyg	2	raw_concat
5	0.2458142563833695	AP-DNA-2	polyg	2	raw_concat
6	0.24696916580647166	AP-DNA-2	polyg	2	raw_concat
7	0.24826138930111036	AP-DNA-2	polyg	2	raw_concat
