position	pc_adapters	sample	adapter	read_pair	stage
7	0.05100108206008494	AP-RNA-12	illumina_universal_adapter	2	raw_concat
8	0.06807618785971604	AP-RNA-12	illumina_universal_adapter	2	raw_concat
9	0.07318377057701815	AP-RNA-12	illumina_universal_adapter	2	raw_concat
10	0.07526417622040706	AP-RNA-12	illumina_universal_adapter	2	raw_concat
12	0.07642687797719128	AP-RNA-12	illumina_universal_adapter	2	raw_concat
14	0.07734042935752174	AP-RNA-12	illumina_universal_adapter	2	raw_concat
16	0.07816677810609338	AP-RNA-12	illumina_universal_adapter	2	raw_concat
18	0.07966168036481594	AP-RNA-12	illumina_universal_adapter	2	raw_concat
20	0.08180022109604407	AP-RNA-12	illumina_universal_adapter	2	raw_concat
22	0.08540874904834937	AP-RNA-12	illumina_universal_adapter	2	raw_concat
24	0.09014675870724506	AP-RNA-12	illumina_universal_adapter	2	raw_concat
26	0.09608484267939305	AP-RNA-12	illumina_universal_adapter	2	raw_concat
28	0.10318562840832524	AP-RNA-12	illumina_universal_adapter	2	raw_concat
30	0.11207199183517606	AP-RNA-12	illumina_universal_adapter	2	raw_concat
32	0.12154385864669322	AP-RNA-12	illumina_universal_adapter	2	raw_concat
34	0.13121504575937337	AP-RNA-12	illumina_universal_adapter	2	raw_concat
36	0.14207384966648315	AP-RNA-12	illumina_universal_adapter	2	raw_concat
38	0.1539167975605853	AP-RNA-12	illumina_universal_adapter	2	raw_concat
40	0.16662761926600134	AP-RNA-12	illumina_universal_adapter	2	raw_concat
42	0.17984504673687338	AP-RNA-12	illumina_universal_adapter	2	raw_concat
44	0.19285900140030815	AP-RNA-12	illumina_universal_adapter	2	raw_concat
46	0.20726819817188402	AP-RNA-12	illumina_universal_adapter	2	raw_concat
48	0.22092579130782436	AP-RNA-12	illumina_universal_adapter	2	raw_concat
50	0.2356671885813386	AP-RNA-12	illumina_universal_adapter	2	raw_concat
52	0.25135950979165134	AP-RNA-12	illumina_universal_adapter	2	raw_concat
54	0.26693971333255984	AP-RNA-12	illumina_universal_adapter	2	raw_concat
56	0.2829393200071656	AP-RNA-12	illumina_universal_adapter	2	raw_concat
58	0.2992129920958704	AP-RNA-12	illumina_universal_adapter	2	raw_concat
60	0.3157648821049486	AP-RNA-12	illumina_universal_adapter	2	raw_concat
62	0.3335251514398275	AP-RNA-12	illumina_universal_adapter	2	raw_concat
64	0.3524688850628619	AP-RNA-12	illumina_universal_adapter	2	raw_concat
66	0.371969054526643	AP-RNA-12	illumina_universal_adapter	2	raw_concat
68	0.39234540281428637	AP-RNA-12	illumina_universal_adapter	2	raw_concat
70	0.41408377315987704	AP-RNA-12	illumina_universal_adapter	2	raw_concat
72	0.43664849225403934	AP-RNA-12	illumina_universal_adapter	2	raw_concat
74	0.46253521636758516	AP-RNA-12	illumina_universal_adapter	2	raw_concat
76	0.4913328473793658	AP-RNA-12	illumina_universal_adapter	2	raw_concat
78	0.5186563386637949	AP-RNA-12	illumina_universal_adapter	2	raw_concat
80	0.5463784705505501	AP-RNA-12	illumina_universal_adapter	2	raw_concat
82	0.5758072825160135	AP-RNA-12	illumina_universal_adapter	2	raw_concat
84	0.6066396416021664	AP-RNA-12	illumina_universal_adapter	2	raw_concat
86	0.6396313039509187	AP-RNA-12	illumina_universal_adapter	2	raw_concat
88	0.6757539560304399	AP-RNA-12	illumina_universal_adapter	2	raw_concat
90	0.7135915932012178	AP-RNA-12	illumina_universal_adapter	2	raw_concat
92	0.7543027647137623	AP-RNA-12	illumina_universal_adapter	2	raw_concat
94	0.7974514574092796	AP-RNA-12	illumina_universal_adapter	2	raw_concat
96	0.8429255536183653	AP-RNA-12	illumina_universal_adapter	2	raw_concat
98	0.8901561599814499	AP-RNA-12	illumina_universal_adapter	2	raw_concat
100	0.9405925011882397	AP-RNA-12	illumina_universal_adapter	2	raw_concat
102	0.9926815398921727	AP-RNA-12	illumina_universal_adapter	2	raw_concat
104	1.0499487539200696	AP-RNA-12	illumina_universal_adapter	2	raw_concat
106	1.1120079601884274	AP-RNA-12	illumina_universal_adapter	2	raw_concat
108	1.1763219773636915	AP-RNA-12	illumina_universal_adapter	2	raw_concat
110	1.2404283692252445	AP-RNA-12	illumina_universal_adapter	2	raw_concat
112	1.3084339644782985	AP-RNA-12	illumina_universal_adapter	2	raw_concat
114	1.3786445405629686	AP-RNA-12	illumina_universal_adapter	2	raw_concat
116	1.4510061148976892	AP-RNA-12	illumina_universal_adapter	2	raw_concat
118	1.5252736896122814	AP-RNA-12	illumina_universal_adapter	2	raw_concat
120	1.6034944502999395	AP-RNA-12	illumina_universal_adapter	2	raw_concat
122	1.6842067147521358	AP-RNA-12	illumina_universal_adapter	2	raw_concat
124	1.7675433631696447	AP-RNA-12	illumina_universal_adapter	2	raw_concat
126	1.8544511669829906	AP-RNA-12	illumina_universal_adapter	2	raw_concat
128	1.943950134711456	AP-RNA-12	illumina_universal_adapter	2	raw_concat
130	2.033079529381515	AP-RNA-12	illumina_universal_adapter	2	raw_concat
132	2.12395297668675	AP-RNA-12	illumina_universal_adapter	2	raw_concat
134	2.2152707421633275	AP-RNA-12	illumina_universal_adapter	2	raw_concat
136	2.310342373311809	AP-RNA-12	illumina_universal_adapter	2	raw_concat
138	2.410143709106637	AP-RNA-12	illumina_universal_adapter	2	raw_concat
1	0.006004524072535647	AP-RNA-12	polya	2	raw_concat
2	0.007873151895938858	AP-RNA-12	polya	2	raw_concat
3	0.009035853652723077	AP-RNA-12	polya	2	raw_concat
4	0.010165335359313462	AP-RNA-12	polya	2	raw_concat
5	0.011676847643132947	AP-RNA-12	polya	2	raw_concat
6	0.014658347148029624	AP-RNA-12	polya	2	raw_concat
7	0.01906000379871274	AP-RNA-12	polya	2	raw_concat
8	0.02209963839144863	AP-RNA-12	polya	2	raw_concat
9	0.024740632381858498	AP-RNA-12	polya	2	raw_concat
10	0.02916720407018699	AP-RNA-12	polya	2	raw_concat
12	0.03532537087486912	AP-RNA-12	polya	2	raw_concat
14	0.04231819144067136	AP-RNA-12	polya	2	raw_concat
16	0.04984668531584918	AP-RNA-12	polya	2	raw_concat
18	0.05798559761333871	AP-RNA-12	polya	2	raw_concat
20	0.06696331617822257	AP-RNA-12	polya	2	raw_concat
22	0.0773487343700702	AP-RNA-12	polya	2	raw_concat
24	0.09500934355436765	AP-RNA-12	polya	2	raw_concat
26	0.14542907473606048	AP-RNA-12	polya	2	raw_concat
28	0.16921878318112044	AP-RNA-12	polya	2	raw_concat
30	0.18682540978385292	AP-RNA-12	polya	2	raw_concat
32	0.20359738262546528	AP-RNA-12	polya	2	raw_concat
34	0.21806886699115458	AP-RNA-12	polya	2	raw_concat
36	0.22854148781476102	AP-RNA-12	polya	2	raw_concat
38	0.2390763962324809	AP-RNA-12	polya	2	raw_concat
40	0.24893029362122715	AP-RNA-12	polya	2	raw_concat
42	0.25802012985551526	AP-RNA-12	polya	2	raw_concat
44	0.26799860243248835	AP-RNA-12	polya	2	raw_concat
46	0.2793100295234891	AP-RNA-12	polya	2	raw_concat
48	0.2887818963350063	AP-RNA-12	polya	2	raw_concat
50	0.29692911364504426	AP-RNA-12	polya	2	raw_concat
52	0.30567844436484554	AP-RNA-12	polya	2	raw_concat
54	0.31415786217682184	AP-RNA-12	polya	2	raw_concat
56	0.3222386393864722	AP-RNA-12	polya	2	raw_concat
58	0.330219756445541	AP-RNA-12	polya	2	raw_concat
60	0.3379392656093334	AP-RNA-12	polya	2	raw_concat
62	0.3460241953252579	AP-RNA-12	polya	2	raw_concat
64	0.3539803973466814	AP-RNA-12	polya	2	raw_concat
66	0.36193244686183057	AP-RNA-12	polya	2	raw_concat
68	0.3705779649247761	AP-RNA-12	polya	2	raw_concat
70	0.3788622149418637	AP-RNA-12	polya	2	raw_concat
72	0.3866772317499633	AP-RNA-12	polya	2	raw_concat
74	0.3953891899132965	AP-RNA-12	polya	2	raw_concat
76	0.4048693617373621	AP-RNA-12	polya	2	raw_concat
78	0.4135647098755984	AP-RNA-12	polya	2	raw_concat
80	0.42215209285070465	AP-RNA-12	polya	2	raw_concat
82	0.43089311855795753	AP-RNA-12	polya	2	raw_concat
84	0.4394389764703215	AP-RNA-12	polya	2	raw_concat
86	0.44816339215247736	AP-RNA-12	polya	2	raw_concat
88	0.4569791629726663	AP-RNA-12	polya	2	raw_concat
90	0.4655291733913045	AP-RNA-12	polya	2	raw_concat
92	0.4744113843118811	AP-RNA-12	polya	2	raw_concat
94	0.48345139047087843	AP-RNA-12	polya	2	raw_concat
96	0.4923585164291004	AP-RNA-12	polya	2	raw_concat
98	0.5015189452700504	AP-RNA-12	polya	2	raw_concat
100	0.5110821672196005	AP-RNA-12	polya	2	raw_concat
102	0.5195408225002058	AP-RNA-12	polya	2	raw_concat
104	0.5281863405631513	AP-RNA-12	polya	2	raw_concat
106	0.537143296596664	AP-RNA-12	polya	2	raw_concat
108	0.5464905882199542	AP-RNA-12	polya	2	raw_concat
110	0.5563984681902655	AP-RNA-12	polya	2	raw_concat
112	0.5667465138256451	AP-RNA-12	polya	2	raw_concat
114	0.5757823674783682	AP-RNA-12	polya	2	raw_concat
116	0.5850050839134315	AP-RNA-12	polya	2	raw_concat
118	0.5939828024783154	AP-RNA-12	polya	2	raw_concat
120	0.6023916276836299	AP-RNA-12	polya	2	raw_concat
122	0.6109001130395258	AP-RNA-12	polya	2	raw_concat
124	0.6190182628056442	AP-RNA-12	polya	2	raw_concat
126	0.6272734452788121	AP-RNA-12	polya	2	raw_concat
128	0.6353210024382686	AP-RNA-12	polya	2	raw_concat
130	0.64385440283181	AP-RNA-12	polya	2	raw_concat
132	0.6527656812963061	AP-RNA-12	polya	2	raw_concat
134	0.6612990816898474	AP-RNA-12	polya	2	raw_concat
136	0.6697577369704526	AP-RNA-12	polya	2	raw_concat
138	0.6779257168118618	AP-RNA-12	polya	2	raw_concat
1	0.30236059185173625	AP-RNA-12	polyg	2	raw_concat
2	0.30433718483826944	AP-RNA-12	polyg	2	raw_concat
3	0.306737333464774	AP-RNA-12	polyg	2	raw_concat
4	0.3080080003846882	AP-RNA-12	polyg	2	raw_concat
5	0.3088966367273733	AP-RNA-12	polyg	2	raw_concat
6	0.3098267981328006	AP-RNA-12	polyg	2	raw_concat
7	0.3109645848519395	AP-RNA-12	polyg	2	raw_concat
8	0.312168811671466	AP-RNA-12	polyg	2	raw_concat
9	0.31354744375451016	AP-RNA-12	polyg	2	raw_concat
10	0.31543683410928447	AP-RNA-12	polyg	2	raw_concat
12	0.31848477371456885	AP-RNA-12	polyg	2	raw_concat
14	0.32021221632464825	AP-RNA-12	polyg	2	raw_concat
16	0.32118390279281794	AP-RNA-12	polyg	2	raw_concat
18	0.32220541933627833	AP-RNA-12	polyg	2	raw_concat
20	0.323085750666415	AP-RNA-12	polyg	2	raw_concat
22	0.3238539643271474	AP-RNA-12	polyg	2	raw_concat
24	0.3244602302431849	AP-RNA-12	polyg	2	raw_concat
26	0.3250457336278512	AP-RNA-12	polyg	2	raw_concat
28	0.325747507188196	AP-RNA-12	polyg	2	raw_concat
30	0.32632885806658807	AP-RNA-12	polyg	2	raw_concat
32	0.32692681897007714	AP-RNA-12	polyg	2	raw_concat
34	0.3275455424049373	AP-RNA-12	polyg	2	raw_concat
36	0.3281144357645067	AP-RNA-12	polyg	2	raw_concat
38	0.32873315919936685	AP-RNA-12	polyg	2	raw_concat
40	0.3294806103287282	AP-RNA-12	polyg	2	raw_concat
42	0.3301865363953472	AP-RNA-12	polyg	2	raw_concat
44	0.33083432737412694	AP-RNA-12	polyg	2	raw_concat
46	0.3315900835160367	AP-RNA-12	polyg	2	raw_concat
48	0.3324787198587218	AP-RNA-12	polyg	2	raw_concat
50	0.3333465936700357	AP-RNA-12	polyg	2	raw_concat
52	0.33417294241860734	AP-RNA-12	polyg	2	raw_concat
54	0.3352982716189235	AP-RNA-12	polyg	2	raw_concat
56	0.33670597124588725	AP-RNA-12	polyg	2	raw_concat
58	0.3385538365379193	AP-RNA-12	polyg	2	raw_concat
60	0.3408709350389393	AP-RNA-12	polyg	2	raw_concat
62	0.344089127401467	AP-RNA-12	polyg	2	raw_concat
64	0.34823332866314793	AP-RNA-12	polyg	2	raw_concat
66	0.35297133832204364	AP-RNA-12	polyg	2	raw_concat
68	0.36073652505485254	AP-RNA-12	polyg	2	raw_concat
70	0.3704201696863554	AP-RNA-12	polyg	2	raw_concat
72	0.3827198932706227	AP-RNA-12	polyg	2	raw_concat
74	0.4133570845618869	AP-RNA-12	polyg	2	raw_concat
76	0.44795161433249164	AP-RNA-12	polyg	2	raw_concat
78	0.4630002970702989	AP-RNA-12	polyg	2	raw_concat
80	0.4734812229064538	AP-RNA-12	polyg	2	raw_concat
82	0.4831482575128597	AP-RNA-12	polyg	2	raw_concat
84	0.49332605039099586	AP-RNA-12	polyg	2	raw_concat
86	0.5045253598125924	AP-RNA-12	polyg	2	raw_concat
88	0.5159322945479005	AP-RNA-12	polyg	2	raw_concat
90	0.5290376043493683	AP-RNA-12	polyg	2	raw_concat
92	0.5439160343299321	AP-RNA-12	polyg	2	raw_concat
94	0.5616804561710853	AP-RNA-12	polyg	2	raw_concat
96	0.5834063689978533	AP-RNA-12	polyg	2	raw_concat
98	0.6091892804545433	AP-RNA-12	polyg	2	raw_concat
100	0.6380575040729858	AP-RNA-12	polyg	2	raw_concat
102	0.6699321422339704	AP-RNA-12	polyg	2	raw_concat
104	0.705049887795128	AP-RNA-12	polyg	2	raw_concat
106	0.7429913376227616	AP-RNA-12	polyg	2	raw_concat
108	0.7843378425952633	AP-RNA-12	polyg	2	raw_concat
110	0.8266684915547573	AP-RNA-12	polyg	2	raw_concat
112	0.8699666744761467	AP-RNA-12	polyg	2	raw_concat
114	0.914236543865706	AP-RNA-12	polyg	2	raw_concat
116	0.9593452195226595	AP-RNA-12	polyg	2	raw_concat
118	1.0061688802708697	AP-RNA-12	polyg	2	raw_concat
120	1.0549857440307098	AP-RNA-12	polyg	2	raw_concat
122	1.103761082727808	AP-RNA-12	polyg	2	raw_concat
124	1.1534707353366076	AP-RNA-12	polyg	2	raw_concat
126	1.2012162524776966	AP-RNA-12	polyg	2	raw_concat
128	1.2479444055815998	AP-RNA-12	polyg	2	raw_concat
130	1.2962463585634354	AP-RNA-12	polyg	2	raw_concat
132	1.3461968565361402	AP-RNA-12	polyg	2	raw_concat
134	1.3953874458606612	AP-RNA-12	polyg	2	raw_concat
136	1.4435523661354477	AP-RNA-12	polyg	2	raw_concat
138	1.4932661712505215	AP-RNA-12	polyg	2	raw_concat
1	0.0037159024045706904	AP-RNA-13	illumina_universal_adapter	1	raw_concat
2	0.00459132803371767	AP-RNA-13	illumina_universal_adapter	1	raw_concat
3	0.0058113360913586735	AP-RNA-13	illumina_universal_adapter	1	raw_concat
4	0.007096535419255303	AP-RNA-13	illumina_universal_adapter	1	raw_concat
5	0.011473663564990202	AP-RNA-13	illumina_universal_adapter	1	raw_concat
6	0.021531745261572522	AP-RNA-13	illumina_universal_adapter	1	raw_concat
7	0.0474126795530561	AP-RNA-13	illumina_universal_adapter	1	raw_concat
8	0.06421340120179175	AP-RNA-13	illumina_universal_adapter	1	raw_concat
9	0.06845083376840745	AP-RNA-13	illumina_universal_adapter	1	raw_concat
10	0.07014580679505374	AP-RNA-13	illumina_universal_adapter	1	raw_concat
12	0.0711795540805358	AP-RNA-13	illumina_universal_adapter	1	raw_concat
14	0.0720875753448106	AP-RNA-13	illumina_universal_adapter	1	raw_concat
16	0.07314926174611651	AP-RNA-13	illumina_universal_adapter	1	raw_concat
18	0.07475110438668332	AP-RNA-13	illumina_universal_adapter	1	raw_concat
20	0.07690707282442297	AP-RNA-13	illumina_universal_adapter	1	raw_concat
22	0.07983602346662216	AP-RNA-13	illumina_universal_adapter	1	raw_concat
24	0.08379872139430344	AP-RNA-13	illumina_universal_adapter	1	raw_concat
26	0.0888463883198105	AP-RNA-13	illumina_universal_adapter	1	raw_concat
28	0.09501627639757511	AP-RNA-13	illumina_universal_adapter	1	raw_concat
30	0.10270418976843501	AP-RNA-13	illumina_universal_adapter	1	raw_concat
32	0.1105876769500618	AP-RNA-13	illumina_universal_adapter	1	raw_concat
34	0.11918361158519651	AP-RNA-13	illumina_universal_adapter	1	raw_concat
36	0.1290740585868358	AP-RNA-13	illumina_universal_adapter	1	raw_concat
38	0.13909023160968237	AP-RNA-13	illumina_universal_adapter	1	raw_concat
40	0.1494742696575428	AP-RNA-13	illumina_universal_adapter	1	raw_concat
42	0.16078495504689394	AP-RNA-13	illumina_universal_adapter	1	raw_concat
44	0.17357175705560463	AP-RNA-13	illumina_universal_adapter	1	raw_concat
46	0.18640978077665898	AP-RNA-13	illumina_universal_adapter	1	raw_concat
48	0.19917795670815377	AP-RNA-13	illumina_universal_adapter	1	raw_concat
50	0.21292400169348294	AP-RNA-13	illumina_universal_adapter	1	raw_concat
52	0.2276153200975187	AP-RNA-13	illumina_universal_adapter	1	raw_concat
54	0.24195274303445247	AP-RNA-13	illumina_universal_adapter	1	raw_concat
56	0.25700261342489417	AP-RNA-13	illumina_universal_adapter	1	raw_concat
58	0.2724622575140855	AP-RNA-13	illumina_universal_adapter	1	raw_concat
60	0.28768441911877424	AP-RNA-13	illumina_universal_adapter	1	raw_concat
62	0.30459689723080524	AP-RNA-13	illumina_universal_adapter	1	raw_concat
64	0.3230553397517554	AP-RNA-13	illumina_universal_adapter	1	raw_concat
66	0.34208187762779024	AP-RNA-13	illumina_universal_adapter	1	raw_concat
68	0.3623703322352019	AP-RNA-13	illumina_universal_adapter	1	raw_concat
70	0.3843677294271718	AP-RNA-13	illumina_universal_adapter	1	raw_concat
72	0.40871201234834414	AP-RNA-13	illumina_universal_adapter	1	raw_concat
74	0.43498409426136153	AP-RNA-13	illumina_universal_adapter	1	raw_concat
76	0.46421306593240186	AP-RNA-13	illumina_universal_adapter	1	raw_concat
78	0.4917610341347079	AP-RNA-13	illumina_universal_adapter	1	raw_concat
80	0.5201052671379933	AP-RNA-13	illumina_universal_adapter	1	raw_concat
82	0.5505263077508509	AP-RNA-13	illumina_universal_adapter	1	raw_concat
84	0.5819019348210229	AP-RNA-13	illumina_universal_adapter	1	raw_concat
86	0.6160621604349711	AP-RNA-13	illumina_universal_adapter	1	raw_concat
88	0.6537194320462031	AP-RNA-13	illumina_universal_adapter	1	raw_concat
90	0.6953114624692927	AP-RNA-13	illumina_universal_adapter	1	raw_concat
92	0.7402049650788991	AP-RNA-13	illumina_universal_adapter	1	raw_concat
94	0.7861927497249395	AP-RNA-13	illumina_universal_adapter	1	raw_concat
96	0.8321712213323718	AP-RNA-13	illumina_universal_adapter	1	raw_concat
98	0.8805291743041344	AP-RNA-13	illumina_universal_adapter	1	raw_concat
100	0.9302328613547454	AP-RNA-13	illumina_universal_adapter	1	raw_concat
102	0.9817060257408663	AP-RNA-13	illumina_universal_adapter	1	raw_concat
104	1.0392792304151919	AP-RNA-13	illumina_universal_adapter	1	raw_concat
106	1.1020304845555362	AP-RNA-13	illumina_universal_adapter	1	raw_concat
108	1.167622215471304	AP-RNA-13	illumina_universal_adapter	1	raw_concat
110	1.2327948596497142	AP-RNA-13	illumina_universal_adapter	1	raw_concat
112	1.300519276406702	AP-RNA-13	illumina_universal_adapter	1	raw_concat
114	1.3713030263464	AP-RNA-13	illumina_universal_adapter	1	raw_concat
116	1.4447549618472748	AP-RNA-13	illumina_universal_adapter	1	raw_concat
118	1.5203163005928495	AP-RNA-13	illumina_universal_adapter	1	raw_concat
120	1.6003199587544146	AP-RNA-13	illumina_universal_adapter	1	raw_concat
122	1.6822700419850407	AP-RNA-13	illumina_universal_adapter	1	raw_concat
124	1.770431921967167	AP-RNA-13	illumina_universal_adapter	1	raw_concat
126	1.8626635998209662	AP-RNA-13	illumina_universal_adapter	1	raw_concat
128	1.9557567337460005	AP-RNA-13	illumina_universal_adapter	1	raw_concat
130	2.046787029619374	AP-RNA-13	illumina_universal_adapter	1	raw_concat
132	2.1418405581713813	AP-RNA-13	illumina_universal_adapter	1	raw_concat
134	2.238435394613003	AP-RNA-13	illumina_universal_adapter	1	raw_concat
136	2.341544701560884	AP-RNA-13	illumina_universal_adapter	1	raw_concat
138	2.448262810969344	AP-RNA-13	illumina_universal_adapter	1	raw_concat
1	1.1125076529894762	AP-RNA-13	polya	1	raw_concat
2	1.3194340578194415	AP-RNA-13	polya	1	raw_concat
3	1.4449924443317774	AP-RNA-13	polya	1	raw_concat
4	1.5179787279022547	AP-RNA-13	polya	1	raw_concat
5	1.561200540081735	AP-RNA-13	polya	1	raw_concat
6	1.589428360102421	AP-RNA-13	polya	1	raw_concat
7	1.605819308052407	AP-RNA-13	polya	1	raw_concat
8	1.621344143411854	AP-RNA-13	polya	1	raw_concat
9	1.628496557062757	AP-RNA-13	polya	1	raw_concat
10	1.6402775509018093	AP-RNA-13	polya	1	raw_concat
12	1.6502425022123122	AP-RNA-13	polya	1	raw_concat
14	1.6565753684657158	AP-RNA-13	polya	1	raw_concat
16	1.661106161748482	AP-RNA-13	polya	1	raw_concat
18	1.6653156551992738	AP-RNA-13	polya	1	raw_concat
20	1.6695065225728498	AP-RNA-13	polya	1	raw_concat
22	1.6736787638692099	AP-RNA-13	polya	1	raw_concat
24	1.678712461236805	AP-RNA-13	polya	1	raw_concat
26	1.6845098277702517	AP-RNA-13	polya	1	raw_concat
28	1.6898322293346935	AP-RNA-13	polya	1	raw_concat
30	1.6958484522754267	AP-RNA-13	polya	1	raw_concat
32	1.7040904914434596	AP-RNA-13	polya	1	raw_concat
34	1.7121695524358531	AP-RNA-13	polya	1	raw_concat
36	1.717594397424982	AP-RNA-13	polya	1	raw_concat
38	1.7237456594255307	AP-RNA-13	polya	1	raw_concat
40	1.7298363866751278	AP-RNA-13	polya	1	raw_concat
42	1.7353264229345124	AP-RNA-13	polya	1	raw_concat
44	1.740979437369536	AP-RNA-13	polya	1	raw_concat
46	1.7472703949492039	AP-RNA-13	polya	1	raw_concat
48	1.752294779278191	AP-RNA-13	polya	1	raw_concat
50	1.7570583985261559	AP-RNA-13	polya	1	raw_concat
52	1.7617987351776006	AP-RNA-13	polya	1	raw_concat
54	1.766622889176517	AP-RNA-13	polya	1	raw_concat
56	1.771800938642535	AP-RNA-13	polya	1	raw_concat
58	1.7768160099329144	AP-RNA-13	polya	1	raw_concat
60	1.7817519203951262	AP-RNA-13	polya	1	raw_concat
62	1.7869439394190563	AP-RNA-13	polya	1	raw_concat
64	1.7928530624157983	AP-RNA-13	polya	1	raw_concat
66	1.798180120499544	AP-RNA-13	polya	1	raw_concat
68	1.803544430737721	AP-RNA-13	polya	1	raw_concat
70	1.8090530930743216	AP-RNA-13	polya	1	raw_concat
72	1.8142590816561637	AP-RNA-13	polya	1	raw_concat
74	1.8198934700139713	AP-RNA-13	polya	1	raw_concat
76	1.8255092322945632	AP-RNA-13	polya	1	raw_concat
78	1.8314136987720013	AP-RNA-13	polya	1	raw_concat
80	1.8382215299944105	AP-RNA-13	polya	1	raw_concat
82	1.8463424996605395	AP-RNA-13	polya	1	raw_concat
84	1.854514691039013	AP-RNA-13	polya	1	raw_concat
86	1.8615413786687085	AP-RNA-13	polya	1	raw_concat
88	1.869494713639895	AP-RNA-13	polya	1	raw_concat
90	1.8772804139161383	AP-RNA-13	polya	1	raw_concat
92	1.8845538970689446	AP-RNA-13	polya	1	raw_concat
94	1.891841349779663	AP-RNA-13	polya	1	raw_concat
96	1.8991800242027248	AP-RNA-13	polya	1	raw_concat
98	1.9065652638188264	AP-RNA-13	polya	1	raw_concat
100	1.9139970686279677	AP-RNA-13	polya	1	raw_concat
102	1.9213497126089416	AP-RNA-13	polya	1	raw_concat
104	1.9283298350455977	AP-RNA-13	polya	1	raw_concat
106	1.9357104181423952	AP-RNA-13	polya	1	raw_concat
108	1.9437149748259253	AP-RNA-13	polya	1	raw_concat
110	1.952138618246813	AP-RNA-13	polya	1	raw_concat
112	1.9612514265246888	AP-RNA-13	polya	1	raw_concat
114	1.9693491135942982	AP-RNA-13	polya	1	raw_concat
116	1.9785503957389494	AP-RNA-13	polya	1	raw_concat
118	1.9874210650130189	AP-RNA-13	polya	1	raw_concat
120	1.9955140955633244	AP-RNA-13	polya	1	raw_concat
122	2.003062313355065	AP-RNA-13	polya	1	raw_concat
124	2.0108107614768764	AP-RNA-13	polya	1	raw_concat
126	2.01888982246927	AP-RNA-13	polya	1	raw_concat
128	2.026582392359434	AP-RNA-13	polya	1	raw_concat
130	2.0348896227977225	AP-RNA-13	polya	1	raw_concat
132	2.0427218882670055	AP-RNA-13	polya	1	raw_concat
134	2.0502142278270985	AP-RNA-13	polya	1	raw_concat
136	2.057469084902689	AP-RNA-13	polya	1	raw_concat
138	2.064486459493777	AP-RNA-13	polya	1	raw_concat
1	0.02169937995651556	AP-RNA-13	polyg	1	raw_concat
2	0.028106750518782815	AP-RNA-13	polyg	1	raw_concat
3	0.02831163736815764	AP-RNA-13	polyg	1	raw_concat
4	0.02880522841437881	AP-RNA-13	polyg	1	raw_concat
5	0.03207410496576806	AP-RNA-13	polyg	1	raw_concat
6	0.03435579942471498	AP-RNA-13	polyg	1	raw_concat
7	0.03442099069497061	AP-RNA-13	polyg	1	raw_concat
8	0.0345793123513057	AP-RNA-13	polyg	1	raw_concat
9	0.03471900793042489	AP-RNA-13	polyg	1	raw_concat
10	0.03488198610606397	AP-RNA-13	polyg	1	raw_concat
12	0.035119468590566597	AP-RNA-13	polyg	1	raw_concat
14	0.035403516268108975	AP-RNA-13	polyg	1	raw_concat
16	0.03559909007887585	AP-RNA-13	polyg	1	raw_concat
18	0.035771381293122864	AP-RNA-13	polyg	1	raw_concat
20	0.03590176383363411	AP-RNA-13	polyg	1	raw_concat
22	0.03608336808648907	AP-RNA-13	polyg	1	raw_concat
24	0.036241689742824164	AP-RNA-13	polyg	1	raw_concat
26	0.036404667918463224	AP-RNA-13	polyg	1	raw_concat
28	0.03661886780644601	AP-RNA-13	polyg	1	raw_concat
30	0.036805128578604934	AP-RNA-13	polyg	1	raw_concat
32	0.03704261106310757	AP-RNA-13	polyg	1	raw_concat
34	0.037289406586218155	AP-RNA-13	polyg	1	raw_concat
36	0.03751291951280887	AP-RNA-13	polyg	1	raw_concat
38	0.03782956282547906	AP-RNA-13	polyg	1	raw_concat
40	0.038108953983717456	AP-RNA-13	polyg	1	raw_concat
42	0.03850010160525121	AP-RNA-13	polyg	1	raw_concat
44	0.03897506657425649	AP-RNA-13	polyg	1	raw_concat
46	0.039333618560662434	AP-RNA-13	polyg	1	raw_concat
48	0.03975270529802003	AP-RNA-13	polyg	1	raw_concat
50	0.04018576159328954	AP-RNA-13	polyg	1	raw_concat
52	0.0406653830815988	AP-RNA-13	polyg	1	raw_concat
54	0.041033248106612685	AP-RNA-13	polyg	1	raw_concat
56	0.041429052247450415	AP-RNA-13	polyg	1	raw_concat
58	0.04187142158132788	AP-RNA-13	polyg	1	raw_concat
60	0.04231844743450931	AP-RNA-13	polyg	1	raw_concat
62	0.042770129806994725	AP-RNA-13	polyg	1	raw_concat
64	0.043179903505744376	AP-RNA-13	polyg	1	raw_concat
66	0.04369212062918144	AP-RNA-13	polyg	1	raw_concat
68	0.04443250719851319	AP-RNA-13	polyg	1	raw_concat
70	0.04520548940297276	AP-RNA-13	polyg	1	raw_concat
72	0.04561060658241843	AP-RNA-13	polyg	1	raw_concat
74	0.0481810052382117	AP-RNA-13	polyg	1	raw_concat
76	0.052502255152298914	AP-RNA-13	polyg	1	raw_concat
78	0.05781068715882848	AP-RNA-13	polyg	1	raw_concat
80	0.08041343186031485	AP-RNA-13	polyg	1	raw_concat
82	0.11031759883043135	AP-RNA-13	polyg	1	raw_concat
84	0.11835475114908928	AP-RNA-13	polyg	1	raw_concat
